obfuscated,deobfuscated,mc_class
field_151257_b,networkSystem,net/minecraft/network/PingResponseHandler
field_147385_a,mcServer,net/minecraft/client/network/NetHandlerHandshakeMemory
field_147384_b,networkManager,net/minecraft/client/network/NetHandlerHandshakeMemory
field_151283_c,field_151283_c,net/minecraft/network/NetworkSystem$4
field_180230_b,field_180230_b,net/minecraft/network/NetworkSystem$5
field_151284_a,field_151284_a,net/minecraft/network/NetworkSystem$6
field_180228_c,field_180228_c,net/minecraft/network/NetworkSystem$6
field_181143_a,field_181143_a,net/minecraft/network/NetworkSystem$7
field_181144_b,field_181144_b,net/minecraft/network/NetworkSystem$7
field_181145_c,field_181145_c,net/minecraft/network/NetworkSystem$7
field_151276_c,eventLoops,net/minecraft/network/NetworkSystem
field_181141_b,SERVER_EPOLL_EVENTLOOP,net/minecraft/network/NetworkSystem
field_180232_b,SERVER_LOCAL_EVENTLOOP,net/minecraft/network/NetworkSystem
field_151277_a,isAlive,net/minecraft/network/NetworkSystem
field_151275_b,logger,net/minecraft/network/NetworkSystem
field_151273_d,mcServer,net/minecraft/network/NetworkSystem
field_151274_e,endpoints,net/minecraft/network/NetworkSystem
field_151272_f,networkManagers,net/minecraft/network/NetworkSystem
field_151289_a,field_151289_a,net/minecraft/network/NetHandlerPlayServer$1
field_151288_b,field_151288_b,net/minecraft/network/NetHandlerPlayServer$1
field_151286_b,field_151286_b,net/minecraft/network/NetHandlerPlayServer$2
field_180227_a,field_180227_a,net/minecraft/network/NetHandlerPlayServer$3
field_180226_b,field_180226_b,net/minecraft/network/NetHandlerPlayServer$3
field_180224_a,field_180224_a,net/minecraft/network/NetHandlerPlayServer$4
field_180222_b,field_180222_b,net/minecraft/network/NetHandlerPlayServer$4
field_180223_c,field_180223_c,net/minecraft/network/NetHandlerPlayServer$4
field_147371_a,netManager,net/minecraft/network/NetHandlerPlayServer
field_147369_b,playerEntity,net/minecraft/network/NetHandlerPlayServer
field_147370_c,logger,net/minecraft/network/NetHandlerPlayServer
field_147367_d,serverController,net/minecraft/network/NetHandlerPlayServer
field_147368_e,networkTickCount,net/minecraft/network/NetHandlerPlayServer
field_175090_f,field_175090_f,net/minecraft/network/NetHandlerPlayServer
field_147365_f,floatingTickCount,net/minecraft/network/NetHandlerPlayServer
field_147366_g,field_147366_g,net/minecraft/network/NetHandlerPlayServer
field_147378_h,field_147378_h,net/minecraft/network/NetHandlerPlayServer
field_147379_i,lastPingTime,net/minecraft/network/NetHandlerPlayServer
field_147377_k,lastSentPingPacket,net/minecraft/network/NetHandlerPlayServer
field_147374_l,chatSpamThresholdCount,net/minecraft/network/NetHandlerPlayServer
field_147375_m,itemDropThreshold,net/minecraft/network/NetHandlerPlayServer
field_147372_n,field_147372_n,net/minecraft/network/NetHandlerPlayServer
field_147373_o,lastPosX,net/minecraft/network/NetHandlerPlayServer
field_147382_p,lastPosY,net/minecraft/network/NetHandlerPlayServer
field_147381_q,lastPosZ,net/minecraft/network/NetHandlerPlayServer
field_147380_r,hasMoved,net/minecraft/network/NetHandlerPlayServer
field_151291_a,field_151291_a,net/minecraft/server/network/NetHandlerHandshakeTCP$1
field_147387_a,server,net/minecraft/server/network/NetHandlerHandshakeTCP
field_147386_b,networkManager,net/minecraft/server/network/NetHandlerHandshakeTCP
field_151292_a,field_151292_a,net/minecraft/server/network/NetHandlerLoginServer$1
field_180221_a,field_180221_a,net/minecraft/server/network/NetHandlerLoginServer$2
HELLO,HELLO,net/minecraft/server/network/NetHandlerLoginServer$LoginState
KEY,KEY,net/minecraft/server/network/NetHandlerLoginServer$LoginState
AUTHENTICATING,AUTHENTICATING,net/minecraft/server/network/NetHandlerLoginServer$LoginState
READY_TO_ACCEPT,READY_TO_ACCEPT,net/minecraft/server/network/NetHandlerLoginServer$LoginState
DELAY_ACCEPT,DELAY_ACCEPT,net/minecraft/server/network/NetHandlerLoginServer$LoginState
ACCEPTED,ACCEPTED,net/minecraft/server/network/NetHandlerLoginServer$LoginState
$VALUES,$VALUES,net/minecraft/server/network/NetHandlerLoginServer$LoginState
field_147333_a,networkManager,net/minecraft/server/network/NetHandlerLoginServer
field_147331_b,AUTHENTICATOR_THREAD_ID,net/minecraft/server/network/NetHandlerLoginServer
field_147332_c,logger,net/minecraft/server/network/NetHandlerLoginServer
field_147329_d,RANDOM,net/minecraft/server/network/NetHandlerLoginServer
field_147330_e,verifyToken,net/minecraft/server/network/NetHandlerLoginServer
field_147327_f,server,net/minecraft/server/network/NetHandlerLoginServer
field_147328_g,currentLoginState,net/minecraft/server/network/NetHandlerLoginServer
field_147336_h,connectionTimer,net/minecraft/server/network/NetHandlerLoginServer
field_147337_i,loginGameProfile,net/minecraft/server/network/NetHandlerLoginServer
field_147334_j,serverId,net/minecraft/server/network/NetHandlerLoginServer
field_147335_k,secretKey,net/minecraft/server/network/NetHandlerLoginServer
field_181025_l,player,net/minecraft/server/network/NetHandlerLoginServer
field_183007_a,EXIT_MESSAGE,net/minecraft/server/network/NetHandlerStatusServer
field_147314_a,server,net/minecraft/server/network/NetHandlerStatusServer
field_147313_b,networkManager,net/minecraft/server/network/NetHandlerStatusServer
field_183008_d,handled,net/minecraft/server/network/NetHandlerStatusServer
field_73698_a,dateFormat,net/minecraft/server/management/BanEntry
field_73694_d,banStartDate,net/minecraft/server/management/BanEntry
field_73695_e,bannedBy,net/minecraft/server/management/BanEntry
field_73692_f,banEndDate,net/minecraft/server/management/BanEntry
field_73693_g,reason,net/minecraft/server/management/BanEntry
field_152667_a,field_152667_a,net/minecraft/server/management/PlayerProfileCache$1
field_152671_a,field_152671_a,net/minecraft/server/management/PlayerProfileCache$ProfileEntry
field_152672_b,gameProfile,net/minecraft/server/management/PlayerProfileCache$ProfileEntry
field_152673_c,expirationDate,net/minecraft/server/management/PlayerProfileCache$ProfileEntry
field_152677_a,field_152677_a,net/minecraft/server/management/PlayerProfileCache$Serializer
field_152659_a,dateFormat,net/minecraft/server/management/PlayerProfileCache
field_152660_b,gson,net/minecraft/server/management/PlayerProfileCache
field_152661_c,usernameToProfileEntryMap,net/minecraft/server/management/PlayerProfileCache
field_152662_d,uuidToProfileEntryMap,net/minecraft/server/management/PlayerProfileCache
field_152663_e,gameProfiles,net/minecraft/server/management/PlayerProfileCache
field_152664_f,mcServer,net/minecraft/server/management/PlayerProfileCache
field_152665_g,usercacheFile,net/minecraft/server/management/PlayerProfileCache
field_152666_h,TYPE,net/minecraft/server/management/PlayerProfileCache
field_152734_a,field_152734_a,net/minecraft/server/management/PreYggdrasilConverter$2
field_152735_b,field_152735_b,net/minecraft/server/management/PreYggdrasilConverter$2
field_152736_c,field_152736_c,net/minecraft/server/management/PreYggdrasilConverter$2
field_152737_a,field_152737_a,net/minecraft/server/management/PreYggdrasilConverter$3
field_152738_b,field_152738_b,net/minecraft/server/management/PreYggdrasilConverter$3
field_152739_a,field_152739_a,net/minecraft/server/management/PreYggdrasilConverter$4
field_152740_b,field_152740_b,net/minecraft/server/management/PreYggdrasilConverter$4
field_152741_a,field_152741_a,net/minecraft/server/management/PreYggdrasilConverter$5
field_152742_b,field_152742_b,net/minecraft/server/management/PreYggdrasilConverter$5
field_152745_a,field_152745_a,net/minecraft/server/management/PreYggdrasilConverter$6
field_152746_b,field_152746_b,net/minecraft/server/management/PreYggdrasilConverter$6
field_152747_c,field_152747_c,net/minecraft/server/management/PreYggdrasilConverter$6
field_152748_d,field_152748_d,net/minecraft/server/management/PreYggdrasilConverter$6
field_152749_e,field_152749_e,net/minecraft/server/management/PreYggdrasilConverter$6
field_152728_a,OLD_IPBAN_FILE,net/minecraft/server/management/PreYggdrasilConverter
field_152729_b,OLD_PLAYERBAN_FILE,net/minecraft/server/management/PreYggdrasilConverter
field_152730_c,OLD_OPS_FILE,net/minecraft/server/management/PreYggdrasilConverter
field_152731_d,OLD_WHITELIST_FILE,net/minecraft/server/management/PreYggdrasilConverter
field_152732_e,LOGGER,net/minecraft/server/management/PreYggdrasilConverter
field_177697_a,field_177697_a,net/minecraft/server/management/ServerConfigurationManager$1
field_152613_a,FILE_PLAYERBANS,net/minecraft/server/management/ServerConfigurationManager
field_152614_b,FILE_IPBANS,net/minecraft/server/management/ServerConfigurationManager
field_152615_c,FILE_OPS,net/minecraft/server/management/ServerConfigurationManager
field_152616_d,FILE_WHITELIST,net/minecraft/server/management/ServerConfigurationManager
field_72405_c,maxPlayers,net/minecraft/server/management/ServerConfigurationManager
field_148546_d,logger,net/minecraft/server/management/ServerConfigurationManager
field_72403_e,dateFormat,net/minecraft/server/management/ServerConfigurationManager
field_72400_f,mcServer,net/minecraft/server/management/ServerConfigurationManager
field_72404_b,playerEntityList,net/minecraft/server/management/ServerConfigurationManager
field_177454_f,uuidToPlayerMap,net/minecraft/server/management/ServerConfigurationManager
field_72401_g,bannedPlayers,net/minecraft/server/management/ServerConfigurationManager
field_72413_h,bannedIPs,net/minecraft/server/management/ServerConfigurationManager
field_72414_i,ops,net/minecraft/server/management/ServerConfigurationManager
field_72411_j,whiteListedPlayers,net/minecraft/server/management/ServerConfigurationManager
field_148547_k,playerStatFiles,net/minecraft/server/management/ServerConfigurationManager
field_72412_k,playerNBTManagerObj,net/minecraft/server/management/ServerConfigurationManager
field_72409_l,whiteListEnforced,net/minecraft/server/management/ServerConfigurationManager
field_72402_d,viewDistance,net/minecraft/server/management/ServerConfigurationManager
field_72410_m,gameType,net/minecraft/server/management/ServerConfigurationManager
field_72407_n,commandsAllowedForAll,net/minecraft/server/management/ServerConfigurationManager
field_72408_o,playerPingIndex,net/minecraft/server/management/ServerConfigurationManager
field_152645_a,permissionLevel,net/minecraft/server/management/UserListOpsEntry
field_183025_b,bypassesPlayerLimit,net/minecraft/server/management/UserListOpsEntry
field_152642_a,value,net/minecraft/server/management/UserListEntry
field_152752_a,field_152752_a,net/minecraft/server/management/UserList$Serializer
field_152693_a,logger,net/minecraft/server/management/UserList
field_152694_b,gson,net/minecraft/server/management/UserList
field_152695_c,saveFile,net/minecraft/server/management/UserList
field_152696_d,values,net/minecraft/server/management/UserList
field_152697_e,lanServer,net/minecraft/server/management/UserList
field_152698_f,saveFileFormat,net/minecraft/server/management/UserList
field_72674_a,byteArrayOutput,net/minecraft/network/rcon/RConOutputStream
field_72673_b,output,net/minecraft/network/rcon/RConOutputStream
field_72666_a,hexDigits,net/minecraft/network/rcon/RConUtils
field_70010_a,instance,net/minecraft/network/rcon/RConConsoleSource
field_70009_b,buffer,net/minecraft/network/rcon/RConConsoleSource
field_72619_a,running,net/minecraft/network/rcon/RConThreadBase
field_72617_b,server,net/minecraft/network/rcon/RConThreadBase
field_164003_c,threadName,net/minecraft/network/rcon/RConThreadBase
field_72618_c,rconThread,net/minecraft/network/rcon/RConThreadBase
field_72615_d,field_72615_d,net/minecraft/network/rcon/RConThreadBase
field_72616_e,socketList,net/minecraft/network/rcon/RConThreadBase
field_72614_f,serverSocketList,net/minecraft/network/rcon/RConThreadBase
field_164004_h,THREAD_ID,net/minecraft/network/rcon/RConThreadBase
field_72600_a,field_72600_a,net/minecraft/network/rcon/RConThreadQuery$Auth
field_72598_b,timestamp,net/minecraft/network/rcon/RConThreadQuery$Auth
field_72599_c,randomChallenge,net/minecraft/network/rcon/RConThreadQuery$Auth
field_72596_d,requestId,net/minecraft/network/rcon/RConThreadQuery$Auth
field_72597_e,challengeValue,net/minecraft/network/rcon/RConThreadQuery$Auth
field_72595_f,requestIdAsString,net/minecraft/network/rcon/RConThreadQuery$Auth
field_72629_g,lastAuthCheckTime,net/minecraft/network/rcon/RConThreadQuery
field_72636_h,queryPort,net/minecraft/network/rcon/RConThreadQuery
field_72637_i,serverPort,net/minecraft/network/rcon/RConThreadQuery
field_72634_j,maxPlayers,net/minecraft/network/rcon/RConThreadQuery
field_72635_k,serverMotd,net/minecraft/network/rcon/RConThreadQuery
field_72632_l,worldName,net/minecraft/network/rcon/RConThreadQuery
field_72633_m,querySocket,net/minecraft/network/rcon/RConThreadQuery
field_72630_n,buffer,net/minecraft/network/rcon/RConThreadQuery
field_72631_o,incomingPacket,net/minecraft/network/rcon/RConThreadQuery
field_72644_p,field_72644_p,net/minecraft/network/rcon/RConThreadQuery
field_72643_q,queryHostname,net/minecraft/network/rcon/RConThreadQuery
field_72642_r,serverHostname,net/minecraft/network/rcon/RConThreadQuery
field_72641_s,queryClients,net/minecraft/network/rcon/RConThreadQuery
field_72640_t,time,net/minecraft/network/rcon/RConThreadQuery
field_72639_u,output,net/minecraft/network/rcon/RConThreadQuery
field_72638_v,lastQueryResponseTime,net/minecraft/network/rcon/RConThreadQuery
field_164005_h,LOGGER,net/minecraft/network/rcon/RConThreadClient
field_72657_g,loggedIn,net/minecraft/network/rcon/RConThreadClient
field_72659_h,clientSocket,net/minecraft/network/rcon/RConThreadClient
field_72660_i,buffer,net/minecraft/network/rcon/RConThreadClient
field_72658_j,rconPassword,net/minecraft/network/rcon/RConThreadClient
field_72647_g,rconPort,net/minecraft/network/rcon/RConThreadMain
field_72651_h,serverPort,net/minecraft/network/rcon/RConThreadMain
field_72652_i,hostname,net/minecraft/network/rcon/RConThreadMain
field_72649_j,serverSocket,net/minecraft/network/rcon/RConThreadMain
field_72650_k,rconPassword,net/minecraft/network/rcon/RConThreadMain
field_72648_l,clientThreads,net/minecraft/network/rcon/RConThreadMain
field_75993_a,displayColumn,net/minecraft/stats/Achievement
field_75991_b,displayRow,net/minecraft/stats/Achievement
field_75992_c,parentAchievement,net/minecraft/stats/Achievement
field_75990_d,theItemStack,net/minecraft/stats/Achievement
field_75996_k,achievementDescription,net/minecraft/stats/Achievement
field_75994_l,statStringFormatter,net/minecraft/stats/Achievement
field_75995_m,isSpecial,net/minecraft/stats/Achievement
field_76027_z,blazeRod,net/minecraft/stats/AchievementList
field_76001_A,potion,net/minecraft/stats/AchievementList
field_76002_B,theEnd,net/minecraft/stats/AchievementList
field_76003_C,theEnd2,net/minecraft/stats/AchievementList
field_75998_D,enchantments,net/minecraft/stats/AchievementList
field_75999_E,overkill,net/minecraft/stats/AchievementList
field_76000_F,bookcase,net/minecraft/stats/AchievementList
field_150962_H,breedCow,net/minecraft/stats/AchievementList
field_150963_I,spawnWither,net/minecraft/stats/AchievementList
field_150964_J,killWither,net/minecraft/stats/AchievementList
field_150965_K,fullBeacon,net/minecraft/stats/AchievementList
field_150961_L,exploreAllBiomes,net/minecraft/stats/AchievementList
field_180219_M,overpowered,net/minecraft/stats/AchievementList
field_76010_a,minDisplayColumn,net/minecraft/stats/AchievementList
field_76008_b,minDisplayRow,net/minecraft/stats/AchievementList
field_76009_c,maxDisplayColumn,net/minecraft/stats/AchievementList
field_76006_d,maxDisplayRow,net/minecraft/stats/AchievementList
field_76007_e,achievementList,net/minecraft/stats/AchievementList
field_76004_f,openInventory,net/minecraft/stats/AchievementList
field_76005_g,mineWood,net/minecraft/stats/AchievementList
field_76017_h,buildWorkBench,net/minecraft/stats/AchievementList
field_76018_i,buildPickaxe,net/minecraft/stats/AchievementList
field_76015_j,buildFurnace,net/minecraft/stats/AchievementList
