obfuscated,deobfuscated,mc_class
func_82149_j,copyLocationAndAnglesFrom,net/minecraft/entity/Entity
func_180432_n,copyDataFromOld,net/minecraft/entity/Entity
func_174817_o,setCommandStats,net/minecraft/entity/Entity
toString,toString,net/minecraft/entity/Entity
func_151514_a,func_151514_a,net/minecraft/entity/EntityList
func_90035_a,getClassFromID,net/minecraft/entity/EntityList
func_75616_a,createEntityByID,net/minecraft/entity/EntityList
func_75615_a,createEntityFromNBT,net/minecraft/entity/EntityList
func_75618_a,addMapping,net/minecraft/entity/EntityList
func_75614_a,addMapping,net/minecraft/entity/EntityList
func_180122_a,getIDFromString,net/minecraft/entity/EntityList
func_75620_a,createEntityByName,net/minecraft/entity/EntityList
func_75619_a,getEntityID,net/minecraft/entity/EntityList
func_180123_a,isStringEntityName,net/minecraft/entity/EntityList
func_180124_b,getEntityNameList,net/minecraft/entity/EntityList
func_75617_a,getStringFromID,net/minecraft/entity/EntityList
func_180125_b,isStringValidEntityName,net/minecraft/entity/EntityList
func_75621_b,getEntityString,net/minecraft/entity/EntityList
apply,apply,net/minecraft/util/EntitySelectors$1
apply,apply,net/minecraft/util/EntitySelectors$1
apply,apply,net/minecraft/util/EntitySelectors$2
apply,apply,net/minecraft/util/EntitySelectors$2
apply,apply,net/minecraft/util/EntitySelectors$3
apply,apply,net/minecraft/util/EntitySelectors$3
apply,apply,net/minecraft/util/EntitySelectors$4
apply,apply,net/minecraft/util/EntitySelectors$4
apply,apply,net/minecraft/util/EntitySelectors$ArmoredMob
apply,apply,net/minecraft/util/EntitySelectors$ArmoredMob
func_70527_a,getXPSplit,net/minecraft/entity/item/EntityXPOrb
func_70526_d,getXpValue,net/minecraft/entity/item/EntityXPOrb
func_70528_g,getTextureByXP,net/minecraft/entity/item/EntityXPOrb
func_70612_e,moveEntityWithHeading,net/minecraft/entity/EntityFlying,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/player/EntityPlayer
func_70617_f_,isOnLadder,net/minecraft/entity/EntityFlying,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/monster/EntitySpider
apply,apply,net/minecraft/entity/EntityLivingBase$1
apply,apply,net/minecraft/entity/EntityLivingBase$1
func_142012_a,isOnTeam,net/minecraft/entity/EntityLivingBase
func_70644_a,isPotionActive,net/minecraft/entity/EntityLivingBase
func_70653_a,knockBack,net/minecraft/entity/EntityLivingBase
func_110148_a,getEntityAttribute,net/minecraft/entity/EntityLivingBase
func_82160_b,dropEquipment,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving
func_110147_ax,applyEntityAttributes,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/monster/EntitySnowman,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/boss/EntityDragon,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/monster/EntityBlaze,net/minecraft/entity/monster/EntityCaveSpider,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/monster/EntityEnderman,net/minecraft/entity/monster/EntityEndermite,net/minecraft/entity/monster/EntityGhast,net/minecraft/entity/monster/EntityGiantZombie,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/monster/EntityMagmaCube,net/minecraft/entity/monster/EntityMob,net/minecraft/entity/monster/EntityPigZombie,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityWitch,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/EntityPlayer
func_70648_aU,canBreatheUnderwater,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityWaterMob
func_70609_aI,onDeathUpdate,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/boss/EntityDragon
func_70655_b,applyArmorCalculations,net/minecraft/entity/EntityLivingBase
func_70660_b,getActivePotionEffect,net/minecraft/entity/EntityLivingBase
func_70604_c,setRevengeTarget,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntityPigZombie,net/minecraft/entity/passive/EntityVillager
func_70693_a,getExperiencePoints,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityAnimal,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityWaterMob,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/player/EntityPlayer
func_70669_a,renderBrokenItemStack,net/minecraft/entity/EntityLivingBase
func_70628_a,dropFewItems,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/monster/EntitySnowman,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/monster/EntityBlaze,net/minecraft/entity/monster/EntityEnderman,net/minecraft/entity/monster/EntityGhast,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/monster/EntityMagmaCube,net/minecraft/entity/monster/EntityPigZombie,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityWitch
func_70694_bm,getHeldItem,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/player/EntityPlayer
func_70599_aP,getSoundVolume,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/boss/EntityDragon,net/minecraft/entity/monster/EntityGhast,net/minecraft/entity/monster/EntitySlime
func_70647_i,getSoundPitch,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityBat
func_70610_aX,isMovementBlocked,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/player/EntityPlayer
func_175134_bD,getJumpUpwardsMotion,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityRabbit
func_70664_aZ,jump,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntityMagmaCube,net/minecraft/entity/monster/EntitySlime,net/minecraft/entity/player/EntityPlayer
func_70629_bd,updateAITick,net/minecraft/entity/EntityLivingBase
func_180466_bG,handleJumpLava,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntityMagmaCube
func_70689_ay,getAIMoveSpeed,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/player/EntityPlayer
func_70608_bn,isPlayerSleeping,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/player/EntityPlayer
func_85033_bc,collideWithNearbyEntities,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/item/EntityArmorStand
func_110139_bj,getAbsorptionAmount,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/player/EntityPlayer
func_96124_cp,getTeam,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityTameable,net/minecraft/entity/player/EntityPlayer
func_175136_bO,markPotionsDirty,net/minecraft/entity/EntityLivingBase
func_146066_aG,canDropLoot,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntityMob
func_70684_aJ,isPlayer,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/player/EntityPlayer
func_70681_au,getRNG,net/minecraft/entity/EntityLivingBase
func_70643_av,getAITarget,net/minecraft/entity/EntityLivingBase
func_142015_aE,getRevengeTimer,net/minecraft/entity/EntityLivingBase
func_110144_aD,getLastAttacker,net/minecraft/entity/EntityLivingBase
func_142013_aG,getLastAttackerTime,net/minecraft/entity/EntityLivingBase
func_70654_ax,getAge,net/minecraft/entity/EntityLivingBase
func_70679_bo,updatePotionEffects,net/minecraft/entity/EntityLivingBase
func_175133_bi,resetPotionEffectMetadata,net/minecraft/entity/EntityLivingBase
func_70674_bp,clearActivePotions,net/minecraft/entity/EntityLivingBase
func_70651_bq,getActivePotionEffects,net/minecraft/entity/EntityLivingBase
func_70662_br,isEntityUndead,net/minecraft/entity/EntityLivingBase
func_110143_aJ,getHealth,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/boss/IBossDisplayData
func_70621_aR,getHurtSound,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/monster/EntityGolem,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/boss/EntityDragon,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/monster/EntityBlaze,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/monster/EntityEnderman,net/minecraft/entity/monster/EntityEndermite,net/minecraft/entity/monster/EntityGhast,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/monster/EntityMob,net/minecraft/entity/monster/EntityPigZombie,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySlime,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityWitch,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/EntityPlayer
func_70673_aS,getDeathSound,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/monster/EntityGolem,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/monster/EntityBlaze,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/monster/EntityEnderman,net/minecraft/entity/monster/EntityEndermite,net/minecraft/entity/monster/EntityGhast,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/monster/EntityMob,net/minecraft/entity/monster/EntityPigZombie,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySlime,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityWitch,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/passive/EntityVillager,net/minecraft/entity/player/EntityPlayer
func_82164_bB,addRandomDrop,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/monster/EntityGuardian,net/minecraft/entity/monster/EntityPigZombie,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntityZombie
func_70658_aO,getTotalArmorValue,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/monster/EntityMagmaCube,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/player/EntityPlayer
func_110142_aN,getCombatTracker,net/minecraft/entity/EntityLivingBase
func_94060_bK,getAttackingEntity,net/minecraft/entity/EntityLivingBase
func_110138_aP,getMaxHealth,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/boss/IBossDisplayData
func_85035_bI,getArrowCountInEntity,net/minecraft/entity/EntityLivingBase
func_82168_bl,updateArmSwingProgress,net/minecraft/entity/EntityLivingBase
func_110140_aT,getAttributeMap,net/minecraft/entity/EntityLivingBase
func_70668_bt,getCreatureAttribute,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/boss/EntityWither,net/minecraft/entity/monster/EntityEndermite,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityZombie
func_70672_c,applyPotionDamageCalculations,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntityWitch
func_70690_d,addPotionEffect,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/boss/EntityWither
func_142014_c,isOnSameTeam,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityTameable
func_70687_e,isPotionApplicable,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntitySpider
func_110146_f,updateDistance,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/item/EntityArmorStand
func_70606_j,setHealth,net/minecraft/entity/EntityLivingBase
func_70637_d,setJumping,net/minecraft/entity/EntityLivingBase
func_70675_k,damageArmor,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/player/EntityPlayer
func_70682_h,decreaseAirSupply,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntityIronGolem
func_70659_e,setAIMoveSpeed,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving
func_82165_m,isPotionActive,net/minecraft/entity/EntityLivingBase
func_70678_g,getSwingProgress,net/minecraft/entity/EntityLivingBase
func_70618_n,removePotionEffectClient,net/minecraft/entity/EntityLivingBase
func_110149_m,setAbsorptionAmount,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/player/EntityPlayer
func_82170_o,removePotionEffect,net/minecraft/entity/EntityLivingBase
func_82166_i,getArmSwingAnimationEnd,net/minecraft/entity/EntityLivingBase
func_146067_o,getFallSoundString,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/monster/EntityMob,net/minecraft/entity/player/EntityPlayer
func_85034_r,setArrowCountInEntity,net/minecraft/entity/EntityLivingBase
func_71124_b,getEquipmentInSlot,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/player/EntityPlayer
func_130011_c,setLastAttacker,net/minecraft/entity/EntityLivingBase
func_82169_q,getCurrentArmor,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/EntityLiving,net/minecraft/entity/item/EntityArmorStand,net/minecraft/entity/player/EntityPlayer
func_110145_l,dismountEntity,net/minecraft/entity/EntityLivingBase
func_70652_k,attackEntityAsMob,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityRabbit,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/monster/EntityCaveSpider,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/monster/EntityMob,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntityZombie
func_82167_n,collideWithEntity,net/minecraft/entity/EntityLivingBase,net/minecraft/entity/passive/EntityBat,net/minecraft/entity/monster/EntityIronGolem,net/minecraft/entity/item/EntityArmorStand
func_70685_l,canEntityBeSeen,net/minecraft/entity/EntityLivingBase
values,values,net/minecraft/entity/EntityLiving$SpawnPlacementType
func_146068_u,getDropItem,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/passive/EntityCow,net/minecraft/entity/passive/EntityHorse,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityPig,net/minecraft/entity/passive/EntitySheep,net/minecraft/entity/monster/EntitySnowman,net/minecraft/entity/passive/EntitySquid,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/monster/EntityBlaze,net/minecraft/entity/monster/EntityCreeper,net/minecraft/entity/monster/EntityEnderman,net/minecraft/entity/monster/EntityEndermite,net/minecraft/entity/monster/EntityGhast,net/minecraft/entity/monster/EntityMagmaCube,net/minecraft/entity/monster/EntitySilverfish,net/minecraft/entity/monster/EntitySkeleton,net/minecraft/entity/monster/EntitySlime,net/minecraft/entity/monster/EntitySpider,net/minecraft/entity/monster/EntityZombie
func_70692_ba,canDespawn,net/minecraft/entity/EntityLiving,net/minecraft/entity/passive/EntityAnimal,net/minecraft/entity/passive/EntityChicken,net/minecraft/entity/monster/EntityGolem,net/minecraft/entity/passive/EntityOcelot,net/minecraft/entity/passive/EntityWaterMob,net/minecraft/entity/passive/EntityWolf,net/minecraft/entity/monster/EntityZombie,net/minecraft/entity/passive/EntityVillager
